"","Belgium","Finland","France","Germany","Ireland","Israel","Italy","Luxembourg","Malta","Monaco","Norway","Portugal","Spain","Sweden","Switzerland","The Netherlands","Turkey","United Kingdom","Yugoslavia","Austria","Greece","Denmark","Morocco","Cyprus","Iceland","Bosnia & Herzegovina","Croatia","Slovenia","Estonia","Hungary","Lithuania","Poland","Romania","Russia","Slovakia","F.Y.R. Macedonia","Latvia","Ukraine","Albania","Serbia & Montenegro","Andorra","Belarus","Moldova","Bulgaria","Armenia","Georgia","Serbia","Czech Republic","Montenegro","Azerbaijan","San Marino","Australia","Macedonia","Netherlands"
"Norway",4.104,3.864,4.63199999999999,4.68199999999999,3.8,4.046,4.552,0,4.41199999999999,0,0,5,3.6,4.016,4.51400000000001,4.5,6,4.11,0,4.13399999999999,4.072,4.16799999999999,0,4.9225,4.8,6,5,4.53599999999999,4.318,4.23,4.2,5.52666666666668,4.65999999999999,4.16400000000001,6.5,4.3575,3.918,5.13749999999999,4.81999999999999,0,0,4.2,4.2,5,4.66749999999999,3.8,5.38,10,5.61750000000001,4.08,4.312,10,10,10
"Portugal",4.25,4.72,4.75,4.75,5.4,5,4.5,0,4.8425,0,5,0,4.5,5.25,5,5.83,6.5,4.5,0,5,5,4.25,0,5.66666666666667,4.75,7,7,5.25,4.58249999999999,4.25,4.65500000000002,6,4.675,4.25,6.65999999999997,5.66666666666667,4.5,5.66666666666667,4.5,0,0,4.5,4.355,6,5.66666666666667,5,5.28666666666667,10,5.66666666666667,5,5.255,10,10,10
"Spain",4.544,3.808,4.54,4.796,4,4.388,4.2,0,4.46799999999998,0,5.04400000000001,4.25,0,4.714,4,4.8625,7,4.08999999999999,0,3.27000000000001,4.014,3.978,0,5,4.17000000000001,6.5,5.34333333333332,4.8,4.2,4.05599999999999,4,5.66666666666667,4.108,4.02,6.5,5,4.022,4.955,3.986,0,0,4.17400000000001,4.276,6,4.87,3.564,4.75,10,4.73499999999999,4.2,3.864,10,10,10
"Sweden",4.93199999999999,4.392,4.2,4.2,3.4,4.68799999999999,4.228,0,4.248,0,4.8,4.75,4.4,0,4.138,4.56,7,4.83,0,5.15,4.4,3.6,0,5,4.246,6,5.01666666666665,4.2,4.4,4,4,5.33333333333333,4.654,4.584,7,5.0975,4.598,5,4.2,0,0,4.142,3.372,6,4.75,4.30599999999999,4.5,10,4.75,4.386,4.104,10,10,10
"Switzerland",4.062,4.19,3.452,4.292,4.6,4.716,4.076,0,3.75599999999999,0,4.028,5,4.374,5,0,4.2925,7,4.23199999999999,0,4.558,4,4.338,0,5.1725,4.89200000000001,7,5.33333333333333,4,4.074,4.008,4,5.66666666666667,4.4,4.19399999999999,6.5,4.83,4.536,4.25,4.16,0,0,4.21600000000001,4,5.89666666666665,5.22499999999999,4,3.4525,10,4.5,4.136,4.038,10,10,10
"The Netherlands",4.2,4.6,4.646,3.8,4.648,4.75,4,0,4.6,0,3.6,4.645,3.874,4.6,4.886,0,6.5,4.108,0,4.41600000000001,4,4.562,0,4.575,3.406,7,5.33333333333333,4.574,4.8,4.396,4,6,4.756,4.278,6.69499999999994,4.97,4.608,3.5,4.606,0,0,4.8,4.6,5.33333333333333,5.07499999999999,4.196,5,10,4.505,4.36199999999999,4.4,10,10,10
"Turkey",6.5,7,7,7.5,7,7,6.5,0,6.5,0,6.92499999999995,6.35000000000002,7,7,6.5,6.5,0,5.5,0,6.5,5.82000000000005,6.30999999999995,0,6.5,6.5,7,6,6,6,7.5,6,10,6.5,6.46500000000003,6.17499999999995,5.5,6.78499999999997,7,6.5,0,0,7.11000000000001,6.5,6,10,6.13999999999999,7,0,10,5.86500000000001,7,0,0,0
"United Kingdom",4.82599999999999,4.45,4.44,4.364,4,3.6,4.2,0,4,0,4.052,4.5,4.74399999999999,4.02399999999998,4.56799999999998,4.5,6,0,0,4.448,4.478,3.974,0,4.3925,4.284,6.5,5.66666666666667,4.398,3.692,4,4.008,5.66666666666667,4.352,4.49,6.5,4.90000000000001,4.2,4.5,3.6,0,0,4.4,4.296,5.66666666666667,5.20999999999999,4,4.5,10,4.5,4,4.066,10,10,10
"Yugoslavia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Austria",4.416,4.2,4.2,4.858,5.08799999999999,4.212,4.702,0,4.776,0,4.08,5,3.726,4.688,4.66200000000001,4.7375,6.5,4.55599999999999,0,0,4.476,4.616,0,4.50999999999999,4,6.5,5.33333333333333,4.696,4.8,5.24399999999999,4.4,5.66666666666667,4.4,4,6.5,4.5,4.464,5,4.56800000000001,0,0,4.604,4.1,5.66666666666667,4.345,4.334,4.5,10,4.41500000000001,4.3,3.4,10,10,10
"Greece",4.222,4.8,4.9,3.93199999999998,3.26,5.296,3.74399999999999,0,4.346,0,3.782,4.5,4.05599999999999,4.686,4.116,4.81999999999999,7.05499999999995,4.512,0,4.6,0,3.978,0,4.76499999999999,4.8,6.5,6,4,4.458,4.2,3.44799999999999,5.66666666666667,3.778,4.504,6.5,4.875,4.646,4.5,4,0,0,4.574,4.18199999999999,5.64666666666665,5,4.374,3.96,10,4.89,4.672,3.6,10,10,10
"Denmark",4.304,4.17000000000001,5.068,4.4,4,3.8,3.504,0,3.772,0,3.8,5,4,4.076,4.50599999999999,4.75,5.79999999999995,4.4,0,4.354,4.4,0,0,4.66499999999999,3.864,6.5,5.66666666666667,4.238,3.6,5.04400000000001,4.4,5.66666666666667,4,4.474,7,4.5,4,4.5925,3.6,0,0,4.096,4.47000000000001,5.86666666666667,5,4.488,5.0475,10,5,4.222,4.446,10,10,10
"Morocco",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Cyprus",4.5,4.5,5.12,4.9325,4.505,4.59999999999999,5,0,5.37,0,4.5,5.47333333333332,4.5,4.75,4.5,5.66666666666667,7,5,0,4.965,4.30249999999999,5,0,0,4.52249999999999,7,5.32333333333334,4.62,4.76999999999998,4.55000000000001,5,7,4.9375,5,6.02999999999997,5.60333333333331,4,5.33333333333333,5,0,0,4.5,5.25,5.33333333333333,5.33333333333333,4.7775,4.5,10,5.66666666666667,4.75,4.5,10,10,10
"Iceland",3.668,4.154,4.6,3.6,4.304,4.772,4.2,0,4.136,0,4.41,4.005,4.2,4.2,4.484,5.25,6.5,4.2,0,4,5,4,0,4.75,0,7,5.51333333333332,4.6,4.972,3.49,4.462,5.33333333333333,4,4.4,7.5,5,4.336,4.51,3.90199999999999,0,0,4.474,3.44,5.81333333333331,5,4.2,4.8725,10,4.25,4.908,4.86400000000001,10,10,10
"Bosnia & Herzegovina",6.5,5.65499999999997,7,6.5,7,6.5,7.495,0,6.30499999999995,0,6.5,6.62,7,7,6.5,7,6,6.5,0,6.5,7,7,0,6.5,6.5,0,7.5,6.5,6.88999999999999,6.5,7,10,6.5,6.52499999999998,6.5,6.5,6.875,7.20000000000005,6,0,0,6.19499999999994,7.05499999999995,6.95500000000004,10,7.06499999999994,6.5,0,10,7,6.5,0,0,0
"Croatia",5.33333333333333,5.33333333333333,5.66666666666667,5.75999999999999,5.33333333333333,5.66666666666667,5.66666666666667,0,5.51333333333332,0,5.53666666666667,6.57000000000005,5.33333333333333,5,5,5.33333333333333,6.01999999999998,5.66666666666667,0,5.33333333333333,5.02333333333331,5.66666666666667,0,5.43666666666665,5.66666666666667,6.83500000000004,0,6,5.33333333333333,5.66666666666667,6,10,5.91333333333334,5.33333333333333,7,6,5.33333333333333,5.33333333333333,5,0,0,5.65333333333335,5,5.33333333333333,7,6,5.33333333333333,0,7,5.86666666666667,6,0,0,0
"Slovenia",4.14399999999999,4.8,4.8,3.886,4.31,4.4,4.576,0,4.2,0,3.824,4.68000000000001,4.45999999999999,4.4,4.564,4.70749999999998,6.5,4.288,0,4,4.09399999999999,4.06399999999999,0,4.5,4.31600000000001,6,5.66666666666667,0,3.72,3.77,4.974,5.33333333333333,4.17000000000001,4.528,6.5,4.5,4.122,4.25,4.6,0,0,4.576,3.72399999999999,5.66666666666667,4.75,4.6,4.285,10,5,3.988,4,10,10,10
"Estonia",4.41199999999999,3.95599999999999,4.892,4.8,4.574,4.104,4.442,0,4.186,0,3.97,3.84999999999999,4.304,4,4.304,4.115,7,4,0,4,4.026,4.36,0,4.5,4.876,6.245,5.33333333333333,4.584,0,4,4.8,5.66666666666667,4.906,4,6,4.9225,4.4,4.61,4.466,0,0,4.4,3.8,5.33333333333333,4.82250000000001,5.00999999999999,5.25,10,4.935,4,4,10,10,10
"Hungary",4.4,4,4.6,3.948,3.904,4.162,4.6,0,4.346,0,3.814,4.5,3.884,4.188,4.2,4.5,6.60500000000002,4.822,0,4.036,3.912,3.96,0,4.5,4.552,7,5.65333333333335,5.01,4.676,0,4.276,5.66666666666667,4.646,4.338,6.5,4.425,4,5.1125,4.2,0,0,4.042,4.392,5.45333333333334,4.75,4.794,3.6375,10,5.42,4,4.8,10,10,10
"Lithuania",4.4,4.34399999999999,4.386,4.98399999999999,4.52,4.8,4.024,0,4,0,4.83999999999999,4,4,3.886,3.978,4.5,7,4.6,0,4.2,4.8,4.456,0,4.5,5.18,6.5,5.33333333333333,4.362,4,4.012,0,5.33333333333333,4.91799999999999,4.43199999999999,6.5,5,3.6,4.5,5,0,0,3.834,4.672,5.66666666666667,4.52500000000001,4.928,5,10,4.855,4.47000000000001,4.2,10,10,10
"Poland",6,5.63666666666666,5.33333333333333,6.00999999999999,5.33333333333333,5.33333333333333,5,0,5.33333333333333,0,5.47333333333332,5.33333333333333,5.66666666666667,5.66666666666667,5.66666666666667,6.5,10,5.46999999999999,0,6,6,5.13999999999999,0,6.5,5.66666666666667,10,10,5.58333333333333,6,5.46333333333333,5.33333333333333,0,5,5,10,6.52499999999998,5.33333333333333,7,6.12,0,0,5.33333333333333,5.33333333333333,10,5.53000000000001,5.66666666666667,6.5,10,7.5,5.66666666666667,5.66666666666667,10,10,10
"Romania",4.252,4.768,4.246,5.064,4.2,4.6,4.18,0,4.2,0,4.758,5.25,3.68,4.61199999999999,4.556,4.5,7.5,4.4,0,3.992,4.164,4.93,0,4.5,4.4,6.51499999999999,5.30999999999998,4.4,3.6,4.8,4.486,6,0,4.7,6,5.25,4,5.17500000000001,4.274,0,0,4.4,4.24,5.66666666666667,5,4.326,4.25,10,5.23999999999999,4.438,4,10,10,10
"Russia",4.532,4.146,4,4,5.104,4.166,4.576,0,4.352,0,3.2,4.25,4.504,4.2,4.2,4.5,6.5,4.2,0,4.136,4.39,4.458,0,4.75,4.572,6.5,5.62333333333334,4.6,4.344,4.4,4.2,5.66666666666667,3.306,0,6.5,4.75,4.2,4.5,4.378,0,0,4.83,4.4,5.66666666666667,5.25,4.228,4.705,10,5.015,4.014,4,10,10,10
"Slovakia",6.5,6.5,6.95500000000004,6.5,6,6.26999999999998,6.5,0,6.5,0,6.55999999999995,7,6.5,6.5,6.5,6.5,6.5,7.46000000000004,0,6.5,7,7,0,7,6,7,6.5,7,7,6.5,7,10,7,7,0,6.61000000000001,6.5,6.5,7,0,0,7,6.5,6.5,10,7,7.58000000000004,0,10,7,5.76499999999999,0,0,0
"F.Y.R. Macedonia",4.212,3.972,4.508,5.154,4.68799999999999,4,4.18399999999999,0,4,0,4.6,4.83500000000001,4.724,4.648,4.132,5.2225,6.5,4.2,0,4.6,4.09200000000001,4.738,0,5.0175,4.8,7,6,3.902,4.864,4,3.6,5.46333333333333,4.096,4.8,6,0,4.6,5,3.6,0,0,4.4,4.4,5.33333333333333,5,4.56,4.515,10,5.2525,4.79,4,10,10,10
"Latvia",4.436,4.2,4.16,4.128,4.214,4.15200000000001,4.472,0,4.46,0,4.05,4.5,4.6,5.16799999999999,4,4.5,6.59500000000003,5.02,0,4.348,4.486,4.4,0,4.25,4.8,6.5,5.04999999999999,5.452,3.802,4.79399999999999,4.142,5.88999999999999,4.56,4.128,6.5,4.3775,0,5.5,5.2,0,0,4.6,4.252,5,5.1075,4.71,5,10,4.925,4.2,4.534,10,10,10
"Ukraine",4.33,5.04499999999999,4.875,5.0775,4.25,5.005,5,0,3.55249999999999,0,4.965,6,4.75,4.89749999999999,5.25,4.755,7.5,4.435,0,4.5,4.5,5,0,5.80666666666665,6,6.54499999999996,5.27333333333335,4.75,5.25,4.5,5.23999999999999,7.34000000000003,4.5,4.75,6.63499999999999,4.875,4.45,0,5,0,0,5,5,5.33333333333333,5.94666666666668,4.25,5.33333333333333,0,5.5,5.185,4.94499999999999,0,0,0
"Albania",4,4.596,4,4,4.982,3.6,3.976,0,4.24000000000001,0,4.068,5.25,5.242,4.06800000000001,3.8,5,7.5,4.486,0,5,3.974,4.2,0,4.3475,4.154,7,5.03333333333334,4.638,3.872,4.048,4.316,5.33333333333333,4.2,4,6.5,4.7075,4.276,4.61249999999998,0,0,0,4.228,4.31600000000001,6,5,4.5,5.5,10,5.25,4.91,4.2,10,10,10
"Andorra",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Belarus",4.648,4.6,4.2,4.8,4.088,4.486,4.422,0,4,0,4.2,5.25,4.6,4.766,5,5.21249999999999,6.95000000000005,4.002,0,4.264,4.508,4.06600000000001,0,4.17500000000001,4.946,7.14999999999998,5.33333333333333,3.6,4.91600000000001,4.034,4.6,5.33333333333333,4.85,4,6.5,4.5,4.2,4.94,4.2,0,0,0,4.2,5.66666666666667,5,4.352,4.5,10,4.75,4.046,4.58,10,10,10
"Serbia & Montenegro",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bulgaria",5.33333333333333,5.00333333333333,5.43666666666665,5.33333333333333,5.66666666666667,5.66666666666667,5,0,6,0,5.93999999999998,7,5.66666666666667,5.66666666666667,5.66666666666667,5.85666666666665,7,5.71999999999999,0,5.33333333333333,5,5.66666666666667,0,5.33333333333333,5.66666666666667,6.52499999999998,5.33333333333333,5.77333333333335,5.47666666666665,5.53999999999996,5.66666666666667,10,5.33333333333333,6,7.02499999999998,5.82666666666667,5.98333333333335,6,5.61999999999997,0,0,4.96666666666666,5.46666666666666,0,6.5,5.66666666666667,5.41000000000001,0,6.5,6,6,0,0,0
"Moldova",4.12,4.366,4.6,3.724,4.05599999999999,3.936,4.6,0,4.36799999999999,0,4.6,5,4.826,4.152,3.6,4.5,6.5,4.75999999999999,0,3.4,3.318,3.566,0,4.75,4.02,6.52499999999998,5.66666666666667,4.2,4.6,4.768,4.222,5.66666666666667,4.66399999999999,4.96,6.5,4.62749999999999,4.264,4.5,3.934,0,0,4.2,0,5.40000000000002,4.25,3.66999999999999,4.5,10,5.0275,4.4,4.6,10,10,10
"Armenia",4.50999999999999,5,4.76499999999999,4.52,5,4.73,4.2775,0,4.10250000000001,0,4.75,5.38333333333332,5.045,4.75,5.0625,6,10,5,0,5,5.5,4.1275,0,5.66666666666667,4.5,10,7.5,4.7175,4.5,4.625,4.815,5.66666666666667,5,4.71249999999999,10,5.45666666666667,4.72,5,5,0,0,5.25,4.25,7,0,4.9325,5.25333333333333,10,5.49666666666667,5.58500000000001,4.5,10,10,10
"Czech Republic",10,10,10,10,10,10,10,0,10,0,10,10,10,10,10,0,0,10,0,10,10,10,0,10,10,0,0,10,10,10,10,10,10,10,0,0,10,0,10,0,0,10,10,0,10,10,10,0,10,10,10,10,10,10
"Georgia",3.448,4.4,4.312,4,4.82,4.428,3.8,0,4.412,0,3.8,5.14500000000001,4.11199999999999,4.384,5,5,6.5,4.6,0,4.542,3.374,3.83599999999999,0,5,4.21600000000001,7,5.66666666666667,3.976,5.2,4.2,4.192,5.33333333333333,4.384,4.288,7,5.25,4.6,4.9075,4.208,0,0,4,4.6,5.81333333333331,5.25,0,3.915,10,5.25,3.89,4.12599999999999,10,10,10
"Montenegro",4.75,5,4.935,4.25,4.25,4.5,4.75,0,4.5175,0,5.5,5.66666666666667,4.70999999999999,4.16499999999999,5.065,6,10,4.5,0,4.25,4.985,5,0,5.81333333333331,4.5,10,6.5,4.72,5.5,4.5,4.63,6.5,4.8575,5,10,5.66666666666667,4.87,5.66666666666667,4.9625,0,0,4.3525,5.5,6.46500000000003,6,4.53,5.33333333333333,10,0,5.25,5,10,10,10
"Serbia",4.70999999999999,4.63999999999999,5,4.495,4.315,4.6125,4.25,0,4.75,0,4.75,5.66666666666667,5,4.77,4.92,6,6,4.5,0,5,5,5,0,4.47,5,6.5,5.33333333333333,4.735,4.2925,4.5,4.5,6.5,5.1375,4.9725,6.5,5.52666666666668,4.6425,5.23333333333335,5.24249999999999,0,0,4.5,5,5.66666666666667,5.66666666666667,4.67749999999999,0,10,5.97333333333332,4.66749999999999,4,10,10,10
"Azerbaijan",4,4.352,4,4.74400000000001,4.164,4.17,4.4,0,4.4,0,4.28799999999999,4.27249999999999,4.198,4.34000000000001,4.74400000000001,5,7.10500000000002,4.676,0,4.34400000000001,4.34399999999999,4.53800000000001,0,5,4.026,7.5,5.66666666666667,3.358,4.6,4.43200000000002,3.784,5.61000000000001,4.696,4.44399999999999,6.5,4.5125,3.954,4.415,4.662,0,0,4.726,3.6,5.33333333333333,4.75,5.076,4.0525,10,5,0,5.152,10,10,10
"San Marino",3.878,4.27,4.58799999999999,4.2,4.552,4.6,4.8,0,4.3,0,4.4,4.7225,4.4,4.23,4.73399999999999,5,6,4.21199999999999,0,4.8,4.8,4.386,0,5,4.54000000000001,6,6,4.584,4.94,5.14,4.4,5.62666666666667,4.18,4.04400000000001,6.5,5.05249999999999,4.4,5,4.052,0,0,4.8,4.396,5.66666666666667,5.25,4.296,4.575,10,4.5,4.4,0,10,10,10
"Australia",10,10,10,10,10,10,10,0,10,0,10,10,10,10,10,0,0,10,0,10,10,10,0,10,10,0,0,10,10,10,10,10,10,10,0,0,10,0,10,0,0,10,10,0,10,10,10,10,10,10,10,0,10,10
"Macedonia",10,10,10,10,10,10,10,0,10,0,10,10,10,10,10,0,0,10,0,10,10,10,0,10,10,0,0,10,10,10,10,10,10,10,0,0,10,0,10,0,0,10,10,0,10,10,10,10,10,10,10,10,0,10
"Netherlands",10,10,10,10,10,10,10,0,10,0,10,10,10,10,10,0,0,10,0,10,10,10,0,10,10,0,0,10,10,10,10,10,10,10,0,0,10,0,10,0,0,10,10,0,10,10,10,10,10,10,10,10,10,0
