"","Belgium","Finland","France","Germany","Ireland","Israel","Italy","Luxembourg","Malta","Monaco","Norway","Portugal","Spain","Sweden","Switzerland","The.Netherlands","Turkey","United.Kingdom","Yugoslavia","Austria","Greece","Denmark","Morocco","Cyprus","Iceland","Bosnia...Herzegovina","Croatia","Slovenia","Estonia","Hungary","Lithuania","Poland","Romania","Russia","Slovakia","F.Y.R..Macedonia","Latvia","Ukraine","Albania","Serbia...Montenegro","Andorra","Belarus","Moldova","Bulgaria","Armenia","Georgia","Serbia","Czech.Republic","Montenegro","Azerbaijan","San.Marino","Australia","Macedonia","Netherlands"
"Bosnia & Herzegovina",0.012782933333331,0,0,0.00711111111111106,0.0106666666666666,0.00930706666666604,0,0,0.0158937333333309,0,0.00711111111111106,0.00711111111111106,0.00399999999999997,0.00400000000000001,0.00399999999999997,0.0159999999999999,0.00880039999999803,0.00888888888888886,0,0,0,0.00711111111111106,0,0,0.00399151111111091,0,0.0159292888888873,0.00888888888888886,0.011111111111111,0,0.00399151111111091,0.00709373333333292,0.00711111111111106,0.00399999999999997,0.0444444444444444,0.00880039999999803,0.0106666666666666,0.00399999999999997,0.00880039999999803,0,0.0173611111111111,0,0.00399999999999997,0.00399999999999997,0.00711111111111106,0.0244455555555502,0.0173611111111111,0.0294825925925895,0.0255822222222148,0.0111111111111112,0,0,0,0
"Croatia",0.00930706666666604,0.00888888888888886,0.00933333333333327,0.00933333333333327,0.00933333333333327,0.00888888888888886,0,0,0.00933333333333327,0,0.00400928888888911,0.00399999999999997,0.00930706666666604,0.00399999999999997,0.00711111111111106,0.00399999999999997,0.00711111111111106,0.00933333333333327,0,0,0.0128888888888888,0.00709373333333292,0,0.0128888888888889,0.00711111111111106,0.00888888888888886,0,0.00399999999999997,0.00399999999999997,0.0111111111111112,0.00392039999999826,0.00711111111111106,0.0106666666666666,0.00399999999999997,0.0444444444444444,0.00711111111111106,0,0.00933333333333327,0,0,0.014486736111109,0.0106666666666666,0,0.00711111111111106,0.00399999999999997,0,0.0166666666666667,0,0.0195566666666624,0.0111111111111112,0,0,0,0
"Slovenia",0,0,0.021698177777776,0.00399151111111091,0.00399999999999997,0.00399999999999997,0,0,0,0,0.00399999999999997,0.0128888888888888,0.00709373333333292,0.00399999999999997,0.0128888888888888,0.00711111111111106,0.00399151111111091,0.00400000000000001,0,0,0,0.00400000000000001,0,0.00888888888888886,0,0.00888888888888886,0.0106666666666666,0,0.00399999999999997,0.0193599999999915,0.00933333333333327,0.0128092888888871,0.00399151111111091,0.00709373333333292,0.0583333333333333,0.00399999999999997,0.00399151111111091,0.00711111111111106,0.00399999999999997,0,0.0111111111111111,0.00399999999999997,0.00399999999999997,0.00888888888888886,0.00933333333333327,0.0111111111111112,0.0110006249999976,0,0,0,0,0,0,0
"Estonia",0,0.0181070666666641,0.00711111111111106,0.00933333333333327,0,0.0106666666666666,0,0,0.00933333333333327,0,0.00933333333333327,0.00399999999999997,0.00711111111111106,0.00711111111111106,0.00711111111111106,0,0,0,0,0,0.00709373333333292,0.00711111111111106,0,0.0106666666666666,0.00399151111111091,0,0.00925426666666491,0.00930706666666604,0,0.0255822222222148,0.00401848888888931,0.00399151111111091,0.00399999999999997,0.00933333333333327,0.025,0.00711111111111106,0.00400000000000001,0.00933333333333327,0,0,0.0165839583333315,0.00711111111111106,0.00399999999999997,4.0000000001732e-07,0.00933333333333327,0.0111111111111111,0.0172922916666652,0.0111111111111112,0.0111111111111112,0,0,0,0,0
"Hungary",0,0.0197530864197532,0.0111111111111112,0.0257541975308605,0.0197530864197532,0.025925925925926,0,0,0.0257541975308605,0,0.0296296296296297,0.0308641975308643,0.0257541975308605,0.0197530864197532,0.0195566666666624,0.0358024691358025,0.0195566666666624,0.0307418518518493,0,0,0.0197530864197532,0,0,0.0111111111111112,0,0.0195566666666624,0.0257541975308605,0.0197530864197532,0.0197530864197532,0,0.0111111111111112,0.0195566666666624,0.0111111111111112,0.0111111111111112,0,0.0197530864197532,0.0195566666666624,0.0197530864197532,0.0197530864197532,0,0.0195566666666624,0.0195566666666624,0.0197530864197532,0.0246913580246914,0.0195566666666624,0.044335833333331,0.0294825925925895,0.0197530864197532,0.0257541975308605,0.0666666666666667,0,0,0,0
"Lithuania",0.012898177777778,0.0158762666666639,0,0,0.00711111111111106,0,0,0,0.00933333333333327,0,0.00399999999999997,0.00399999999999997,0.00392959999999846,0,0.00399999999999997,4.0000000001732e-07,0.00888888888888886,0.00399999999999997,0,0,0.00399999999999997,0.00711111111111106,0,0.00711111111111106,0.00933333333333327,0.00933333333333327,4.0000000001732e-07,0.00399999999999997,0.00399999999999997,0.029335308641969,0,0.00399999999999997,0.00711111111111106,0.00711111111111106,0.025,0.0106666666666666,0.00711111111111106,0.00399151111111091,0.00711111111111106,0,0.0145833333333333,0.00399151111111091,0.00880039999999803,0.00399151111111091,0.00888888888888886,0,0.0165566666666643,0.025925925925926,0.025925925925926,0,0,0,0,0
"Poland",0.00399999999999997,0.00711111111111106,0.00399999999999997,0.00711111111111106,0.00711111111111106,0.00711111111111106,0,0,0,0,0.00399999999999997,0.00711111111111106,0.0106666666666666,0,0.00711111111111106,0.0127915111111089,0.00711111111111106,0.0176892888888869,0,0,0.0127915111111089,0.00399999999999997,0,0.00399999999999997,0.00933333333333327,0,0.00711111111111106,0,0.00711111111111106,0,0,0,0.0128888888888888,0.00711111111111106,0.0583333333333333,0.012782933333331,0.0128888888888888,0.00399999999999997,0.0159999999999999,0,0.0166666666666667,0.00711111111111106,0.0128888888888888,0.00711111111111106,0.00930706666666604,0,0.0166666666666667,0.0294825925925895,0.0111111111111112,0,0,0,0,0
"Romania",0.00933333333333327,0.00399999999999997,0.00711111111111106,0,0.00711111111111106,0.00888888888888886,0,0,0.00399999999999997,0,0.0159999999999999,0.00711111111111106,0.00711111111111106,0.00398293333333295,0.00888928888888888,0.00709373333333292,0.017689599999998,0.00888888888888886,0,0,0,0.00399999999999997,0,0,0.00888888888888886,0.00888888888888886,0.00888888888888886,0,0.00398293333333295,0.0195566666666624,0.00888888888888886,0.00399151111111091,0,0.00711111111111106,0.025,0.00711111111111106,0.00399999999999997,0.00933333333333327,0,0,0.0145833333333333,0.0159999999999999,0,0.00711111111111106,0.011111111111111,0.0111111111111112,0.0166666666666667,0.0111111111111112,0.0257541975308605,0.0108899999999952,0,0,0,0
"Russia",0.00880093333333139,4.0000000001732e-07,0.00711111111111106,0.0128888888888888,0.00399151111111091,0.00399151111111091,0,0,0.00711111111111106,0,0.00399151111111091,0,0.00933333333333327,0.00711111111111106,0.00399999999999997,0.012898177777778,0.0128888888888888,0.00933333333333327,0,0,0.0216803999999978,0.00399999999999997,0,0.00399999999999997,0.00711111111111112,0.00399999999999997,4.0000000001732e-07,0,0.00399151111111091,0.0257541975308605,0.0128092888888871,0.00399151111111091,0.00399151111111091,0,0.025,0.00709373333333292,0,0.00711111111111106,7.11111111141903e-07,0,0.0111111111111111,0.00888888888888886,0.00399999999999997,0.00399151111111091,0.00711111111111106,0.0111111111111112,0.0145833333333333,0.0108899999999952,0.0108899999999952,0.0111111111111111,0,0,0,0
"Slovakia",0.0583333333333333,0.0245024999999892,0.0245024999999892,0.0444444444444444,0.0663358333333262,0.0583333333333333,0,0,0.0666666666666667,0,0.0579469444444361,0.0583333333333333,0.0583333333333333,0.0441155555555485,0.025,0.025,0.0694444444444444,0.0583333333333333,0,0,0.0444444444444444,0.0440024999999904,0,0.025,0.0579469444444361,0.0583333333333333,0,0,0.025,0,0,0.025,0.0444444444444444,0,0,0.025,0.025,0.0444444444444444,0.025,0,0,0.0444444444444444,0.0555555555555556,0.025,0.025,0,0.0444444444444444,0,0,0.025,0,0,0,0
"F.Y.R. Macedonia",0.00709373333333292,0.0128888888888888,0.00399999999999997,0.00711111111111106,0.00888888888888886,0.00711111111111106,0,0,0.00399999999999997,0,0.00711111111111106,0,0.00709373333333292,0.0128888888888888,0.00711111111111106,0.00711111111111106,0.00400000000000001,0.00711111111111106,0,0,0.00711111111111106,0.00888888888888886,0,0.00933333333333327,0.00399999999999997,0.00888888888888886,0.00400928888888911,0.00709373333333292,0.00933333333333327,0.0111111111111112,0.00399999999999997,0.00399999999999997,0,0.0106666666666666,0.0444444444444444,0,0,0.00709373333333292,0.00709373333333292,0,0.0111111111111111,0.00399999999999997,0.00399999999999997,0.0127915111111089,0.00933333333333327,0.025925925925926,0.0173611111111111,0.0257541975308605,0.0108899999999952,0,0,0,0,0
"Latvia",0.00933333333333327,0.00711111111111106,0,0.0128888888888888,4.0000000001732e-07,0.00709373333333292,0,0,0,0,0.00711111111111106,0.0128888888888888,0.0128888888888888,0.00709373333333292,0.0106666666666666,0.00888928888888888,0.00933333333333327,0.00399999999999997,0,0,0.00933333333333327,0.00400928888888911,0,4.0000000001732e-07,0.00399151111111091,0.00711111111111106,0,0.0106666666666667,0.0159999999999999,0,0.00399999999999997,0.00400000000000001,0.00400928888888911,0.00888888888888886,0.0445580555555581,0.00707626666666588,0,0.00888928888888888,0.00399999999999997,0,0.0303339583333285,0.00711111111111106,0.00400000000000001,0.00399999999999997,0,0.0111111111111112,0.0173611111111111,0.0195566666666624,0.0111111111111112,0,0,0,0,0
"Ukraine",0,0.0128803999999998,0.016,0,0.00933333333333327,0.00933333333333327,0,0,0.00400000000000001,0,0,0.00711111111111106,0.00399999999999997,0.00399999999999997,0,0.00711111111111106,0.0128888888888888,0.00709373333333292,0,0,4.0000000001732e-07,0.00399999999999997,0,0.00711111111111106,0.00400000000000001,0.00709373333333292,0.0128888888888888,0,0.00709373333333292,0.0111111111111112,0.0128888888888888,0.00399999999999997,0.0106666666666666,0.00399999999999997,0.0579469444444361,0.00399999999999997,0.00711111111111106,0,0,0,0.0173611111111111,0.011111111111111,0.00709373333333292,0,0.00399999999999997,0,0.0165839583333315,0.0111111111111112,0.0195566666666624,0,0,0,0,0
"Albania",0.0128888888888888,0,0.0127915111111089,0.00933333333333327,0.00399999999999997,0.00399999999999997,0,0,0.00709373333333292,0,0.00400000000000001,0.0159999999999999,0.00399999999999997,0.00399151111111091,0.0177777777777777,0.00399999999999997,0.00711111111111106,0.00399999999999997,0,0,0.00399999999999997,0.00711111111111106,0,0.00880039999999803,0.00711111111111106,0.00930706666666604,0.00930706666666604,0.00400928888888911,0.00399999999999997,0.0111111111111112,0.00711111111111106,0.00930706666666604,0.00400928888888911,0.00933333333333327,0.025,9.33333333373747e-07,0.00709373333333292,0.00399999999999997,0,0,0.0145833333333333,0.00711111111111106,0.00711111111111106,0.00711111111111106,4.0000000001732e-07,0.0111111111111112,0.0165566666666643,0.0197530864197532,0.025925925925926,0,0,0,0,0
"Andorra",0.0165839583333315,0.0165839583333315,0.0111111111111111,0.014486736111109,0.014486736111109,0.014486736111109,0,0,0.0165839583333315,0,0.00625,0.00625,0.014486736111109,0.0111111111111111,0.0165839583333315,0.0111111111111111,0.0165011111111075,0.0303339583333285,0,0,0,0.00625,0,0.0172233333333303,0.0172922916666652,0.0143899999999958,0.00625,0.00625,0.00625,0.0197530864197532,0.0145833333333333,0.0166666666666667,0.0165839583333315,0.0145833333333333,0,0.0111111111111111,0.0166666666666667,0.00625,0.00625,0,0,0.0173611111111111,0.0145833333333333,0.0145833333333333,0.0172922916666652,0.0583333333333333,0.0257541975308605,0.0197530864197532,0.0193599999999915,0.0694444444444444,0,0,0,0
